Pillar,Category,Level Description,Level,Impact,DDMType,Topic,Ml-MOT Flag,ID/Internal Name,Maintenance Ref,Display Name,Summary,Full Description,Content Type,CTAButtonTitle,Region,Frequency,Periodicity,Total iterations,Action_Provider,CTAURL,"ApplicableAgeRange (from-to, separated by comma)",Applicable Genders (separated by comma),ApplicableEmploymentStatuses (separated by comma),Website Reference,MA Marketplace,Action_Provider,Provider_category,CTAURL,Delivery,Postcode,Free_paid,Afilliate payable,Affiliate platform,Start date,End date,Trust Pilot Rating,Trustpilot url,ESG Concerns,Review Date,G,Action_Provider,Provider_category,CTAURL,Delivery,Postcode,Free_paid,Afilliate payable,Affiliate platform,Start date,End date,Trust Pilot Rating,Trustpilot url,ESG Concerns,Review Date,G,Action_Provider,Provider_category,CTAURL,Delivery,Postcode,Free_paid,Afilliate payable,Affiliate platform,Start date,End date,Trust Pilot Rating,Trustpilot url,ESG Concerns,Review Date,G,Action_Provider,Provider_category,CTAURL,Delivery,Postcode,Free_paid,Afilliate payable,Affiliate platform,Start date,End date,Trust Pilot Rating,Trustpilot url,ESG Concerns,Review Date,END
Health,Exercise,Healthy Basics,1,2,Development,,,1084,1085,Breathing exercises,Read more about the benefits of breathing exercises,"Breathing is something you do tens of thousands of times each day, without even thinking about it. Learn more about using breathing as a life-enhancing tool.","Breathing exercises not only improve your respiratory health, but they can also help build strength and stamina, as well as improve general mood and wellbeing.",Read,All,,,,,,46-99,"Male, Female, Non-Conforming","Working, Retired, Not-Working","https://www.scielo.br/j/clin/a/ZRYgFMXwkPD6WRhJtLzqB3c/abstract/?lang=en, https://europepmc.org/article/med/3292262",,Regina Lawrence,Content writer,https://reginalawrence.com/2022/09/05/the-health-benefits-of-breathing-exercises-for-seniors/,Online,N/A,Free,No,None,,,N/A,N/A,N/A,Quarterly,,Elderly gym,Content writer,https://eldergym.com/elderly-breathing/,Online,N/A,Free,No,None,,,N/A,N/A,N/A,Quarterly,,Harvard,Company,https://www.health.harvard.edu/staying-healthy/breathing-your-way-to-better-health,Online,N/A,Free,No,None,,,N/A,N/A,N/A,Quarterly,,,,,,,,,,,,,,,,
Health,Exercise,Healthy Basics,1,2,Maintenance,,,1085,,Just breathe,Breathing exercises to improve respiratory health,"Different breathing exercises you can try, to help improve your respiratory health.",,Sign up,All,weekly,6 months,24,Elderly gym,https://eldergym.com/elderly-breathing/,46-99,"Male, Female, Non-Conforming","Working, Retired, Not-Working","https://www.scielo.br/j/clin/a/ZRYgFMXwkPD6WRhJtLzqB3c/abstract/?lang=en, https://europepmc.org/article/med/3292262",,Elderly gym,Content writer,https://eldergym.com/elderly-breathing/,Online,N/A,Free,No,None,,,N/A,N/A,N/A,Quarterly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Health,Mind,Healthy Basics,1,3,Development,,,1086,,Carbon monoxide checks,Learn about the importance of gas safety checks,Learn about the importance of having gas safety checks and carbon monoxide detectors to keep you and your family safe.,"Carbon monoxide is an odourless and colourless gas that poses a severe health risk, as it’s highly toxic to humans. Having gas safety checks as well as a carbon monoxide detector can help keep you safe.",Read,All,,,,,,0-99,"Male, Female, Non-Conforming","Working, Retired, Not-Working",,,Parkstone Yorkshire,Content writer,https://www.parkstone-yorkshire.co.uk/safety-first-understanding-the-importance-of-a-gas-safety-check/,Online,N/A,Free,No,None,,,N/A,N/A,N/A,Quarterly,,Gas safe register,Company,https://www.gassaferegister.co.uk/gas-safety/home-gas-safety/check-your-gas-appliances/,Online,N/A,Free,No,None,,,1.4,https://uk.trustpilot.com/review/www.gassaferegister.co.uk,N/A,Quarterly,,CM detectors,Company,https://cmdetectors.com/blog/why-do-i-need-carbon-monoxide-detectors/,Online,N/A,Free,No,None,,,N/A,N/A,N/A,Quarterly,,,,,,,,,,,,,,,,
Health,Nutrition,Diagnostic,3,1,Development,,,1087,1088,Eat more nuts,Eating nuts can help you live longer,"Eating more nuts can help you live longer and have lower rates of heart disease, diabetes, and some types of cancer. Eating a handful of nuts a day can go a long way in benefitting your health.","Eating nuts as part of a healthy diet may be good for the heart. Nuts contain unsaturated fatty acids and other nutrients. They are a great inexpensive snack food, easy to store and easy to pack when you're on the go.",Read,UK,,,,,,0-99,"Male, Female, Non-Conforming","Working, Retired, Not-Working","https://www.mdpi.com/2076-3921/8/8/302, https://academic.oup.com/ajcn/article/70/3/500s/4714957",,Life time daily,Content writer,https://www.lifetimedaily.com/what-are-the-healthiest-nuts/,Online,N/A,Free,No,None,,,N/A,N/A,N/A,Quarterly,,BBC,Company,https://www.bbcgoodfood.com/howto/guide/health-benefits-nuts,Online,N/A,Free,No,None,,,1.9,https://uk.trustpilot.com/review/www.bbcgoodfood.com,N/A,Yearly,,Nutmad,Company,https://nutmad.com/shop/healthy-snack-box-subscription/,Online,N/A,Paid,Yes (nsu),None,,,N/A,N/A,N/A,Quarterly,G,Nutspick,Company,https://nutspick.co.uk/,,,Paid,Invite,AWIN=15373,,,,,,,
Health,Nutrition,Diagnostic,3,1,Maintenance,,,1088,,Nut Subscription,Get a healthy nutty subscription box,"With all the health benefits of eating nuts, add more nuts to your diet with a subscription service to get a delivery of nuts straight to your door.",,Sign up,UK,weekly,6 months,24,Nutmad,https://nutmad.com/shop/healthy-snack-box-subscription/,0-99,"Male, Female, Non-Conforming","Working, Retired, Not-Working","https://www.mdpi.com/2076-3921/8/8/302, https://academic.oup.com/ajcn/article/70/3/500s/4714957",,Nutmad,Company,https://nutmad.com/shop/healthy-snack-box-subscription/,Online,N/A,Paid,Yes (NSU),None,,,N/A,N/A,N/A,Quarterly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Health,Mind,Advanced brain & body fitness,4,2,Development,"Mental Health,Hypnotherapy",Y,1089,1090,Try hypnotherapy,Try online hypnotherapy,Try online hypnotherapy to help you to relieve stress.,"Hypnotherapy, or clinical hypnosis, is a treatment where you're guided into a deeply relaxed state of highly focused awareness to affect change. In conjunction with other therapies, hypnosis has been found to be an effective treatment for chronic stress and related issues.",Visit site,UK,,,,,,0-99,"Male, Female, Non-Conforming","Working, Retired, Not-Working",http://www.ijnms.net/index.php/ijnms/article/view/8,,Hypnotherapy online,Company,https://www.hypnotherapyonline.uk/,Online,N/A,Paid,??,None,,,N/A,N/A,N/A,Quarterly,,Voice stories app,Company,https://voice-stories.app/,Online,N/A,Free,??,None,,,N/A,N/A,N/A,Quarterly,,Hypnotherapist,Company,https://www.hypnotherapists.org.uk/hypnotherapy/benefits/,Online,N/A,Free,No,None,,,N/A,N/A,N/A,Quarterly,,,,,,,,,,,,,,,,
Health,Mind,Advanced brain & body fitness,4,2,Maintenance,,,1090,,Find a hypnotherapist,Find a hypnotherapist in your area,"Find a hypnotherapist for in person sessions, to help you gain all the benefits that hypnotherapy has to offer.",,Visit site,UK,weekly,6 months,24,Hypnotherapist,https://www.hypnotherapists.org.uk/therapist-finder/,0-99,"Male, Female, Non-Conforming","Working, Retired, Not-Working",http://www.ijnms.net/index.php/ijnms/article/view/8,,Hypnotherapist,Charity,https://www.hypnotherapists.org.uk/therapist-finder/,Online,N/A,Paid,No,None,,,N/A,N/A,N/A,Quarterly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Health,Mind,Optimal health,5,2,Development,,,1091,1092,Mental health course,Learn about the importance of mental health courses,Learn about the importance of understanding mental health and well-being.,"Our mental health directly influences how we think, feel and act, it also affects our physical health. Having an understanding of mental health and wellbeing can not only impact and improve our mental health but also those who are in our lives.",Read,All,,,,,,0-99,"Male, Female, Non-Conforming","Working, Retired, Not-Working",https://link.springer.com/article/10.1186/s12888-017-1356-5,,Mental health courses,Charity,https://mentalhealthcourses.org.uk/,Online,N/A,Free,No,None,,,N/A,N/A,N/A,Quarterly,,Learn direct,Company,https://www.learndirect.com/blog/the-importance-of-understanding-mental-health,Online,N/A,Free,No,None,,,4.7,https://uk.trustpilot.com/review/www.learndirect.com,N/A,Yearly,,Red cross,Charity,https://blog.redcrossfirstaidtraining.co.uk/7-advantages-of-mental-health-training-that-will-help-deliver-value,Online,N/A,Free,No,None,,,4.9,https://uk.trustpilot.com/review/redcrossfirstaidtraining.co.uk,N/A,Yearly,,Lovendu,,https://lovendu.co.uk/,,,Paid,Pending,AWIN=25994,,,,,,,
Health,Mind,Optimal health,5,2,Maintenance,,,1092,,Mental health course,Take a mental health course,Sign up to take a mental health course and build a healthy understanding of improving mental health.,,Sign up,All,weekly,6 months,24,Mental health courses,https://mentalhealthcourses.org.uk/,0-99,"Male, Female, Non-Conforming","Working, Retired, Not-Working",https://link.springer.com/article/10.1186/s12888-017-1356-5,,Mental health courses,Charity,https://mentalhealthcourses.org.uk/,Online,N/A,Free,No,None,,,N/A,N/A,N/A,Quarterly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wealth,Manage,Financial security,3,3,Development,,,1093,,Trace lost money,Learn to see if you have any forgotten inactive accounts,"Learn more about inactive accounts, and how to see if you might have inactive accounts.","In the UK, there are millions of pounds in inactive accounts that remain unclaimed. Learn more about how to check to see if you have any dormant bank accounts, pensions, insurance policies or premium bonds.",Read,UK,,,,,,0-59,"Male, Female, Non-Conforming","Working, Retired, Not-Working",N/A,,Which,Content writer,https://www.which.co.uk/money/savings-and-isas/savings-accounts/how-to-find-lost-bank-and-savings-accounts-aU2w07j7905s,Online,N/A,Free,No,None,,,1.6,https://uk.trustpilot.com/review/www.which.co.uk,N/A,Yearly,,MoneySavingExpert.com,Company,https://www.moneysavingexpert.com/reclaim/reclaim-lost-assets-free/,Online,N/A,Free,No,None,,,2,https://uk.trustpilot.com/review/www.moneysavingexpert.com,N/A,Yearly,,Age UK,Charity,https://www.ageuk.org.uk/information-advice/money-legal/debt-savings/how-to-trace-lost-money/,Online,N/A,Free,No,None,,,1.5,https://uk.trustpilot.com/review/ageuk.co.uk,N/A,Yearly,,,,,,,,,,,,,,,,
Wealth,Manage,Financial security,3,3,Development,Retirement Planning,Y,1094,,Trace old pensions,Learn how to track down all your different pension schemes,"Learn more about how to track down all your different old or lost pension schemes that both you or an employer paid into, help make sure you're claiming everything you're entitled to in retirement.","It’s not always easy to keep track of all your pensions, especially if you’ve been in more than one scheme or have changed employers throughout your career. The easiest way to claim any lost pensions is to trace them, make sure you get all that is owed to you.",Read,UK,,,,,,0-59,"Male, Female, Non-Conforming","Working, Retired, Not-Working",N/A,,Gov,Government dept,https://www.gov.uk/government/news/new-pension-tracing-service-website-launched,Online,N/A,Free,No,None,,,2.6,https://uk.trustpilot.com/review/www.tax.service.gov.uk,N/A,Yearly,,AJ Bell,Company,https://www.ajbell.co.uk/find-my-pension?gclid=c78ba4fec26a1562676ac0bb9ef3b900,Online,N/A,Free,No,None,,,4.7,https://uk.trustpilot.com/review/ajbell.co.uk,N/A,Yearly,,Age UK,Charity,https://www.ageuk.org.uk/information-advice/money-legal/pensions/tracing-old-pensions/,Online,N/A,Free,No,None,,,1.5,https://uk.trustpilot.com/review/ageuk.co.uk,N/A,Yearly,,,,,,,,,,,,,,,,
Health,Exercise,Optimal health,5,2,Development,"Phyiscal Fitness,Running",Y,1095,1096,Run a marathon,Learn more about training to run a marathon,"Running marathons improves physical fitness, mental strength, and discipline. It's a great way to challenge yourself and achieve personal fitness goals.","Running marathons can improve cardiovascular health, boost immune function, reduce stress, lower risk of chronic diseases, increase endurance, improve joint health and promote weight loss.",Read,UK,,,,,,0-99,"Male, Female, Non-Conforming","Working, Not-Working, Retired",https://www.sciencedirect.com/science/article/abs/pii/S0025619615006217,,TCS London marathon,Company,https://www.tcslondonmarathon.com/training/training-plans,Online,N/A,Free,No,None,,,N/A,N/A,N/A,Quarterly,,Very well fit,Company,https://www.verywellfit.com/reasons-to-run-a-marathon-2911072,Online,N/A,Free,No,None,,,3.5,https://uk.trustpilot.com/review/www.verywellfit.com,N/A,6 Monthly,,Marathon handbook,Content writer,https://marathonhandbook.com/6-reasons-why-you-should-run-a-marathon/,Online,N/A,Free,No,None,,,3.2,https://uk.trustpilot.com/review/marathonhandbook.com,N/A,Yearly,,Pro:Direct Sport,Company,https://www.prodirectsport.com/running/,,,Paid,Invite,AWIN=6667,,,,,,,
Health,Exercise,Optimal health,5,2,Maintenance,,,1096,,Train for a marathon,Start training to run a marathon,"Start training to run a marathon, such as the London Marathon, and set yourself a great fitness challenge.",,Sign up,UK,3 times a week,16 weeks,48,TCS London marathon,https://www.tcslondonmarathon.com/training/training-plans,0-99,"Male, Female, Non-Conforming","Working, Not-Working, Retired",https://www.sciencedirect.com/science/article/abs/pii/S0025619615006217,,TCS London marathon,Company,https://www.tcslondonmarathon.com/training/training-plans,Online,N/A,Free,No,None,,,N/A,N/A,N/A,Quarterly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Health,Body,Optimal health,5,3,Development,,,1097,1098,Private healthcare,Learn about private healthcare provision,Read about private healthcare provision in the UK that complements the NHS and can give you access to more tailored healthcare.,"Private healthcare in the UK offers benefits such as shorter wait times, access to specialist care and treatments, and the ability to choose doctors and hospitals. It also provides more comfortable and personalised care.",Visit site,UK,,,,,,0-99,"Male, Female, Non-Conforming","Working, Not-Working, Retired",,,Benenden,Company,https://www.benenden.co.uk/,Online,N/A,Free,No,None,,,4.5,https://uk.trustpilot.com/review/benenden.co.uk,N/A,Yearly,,HJE,Charity,https://hje.org.uk/the-many-benefits-of-private-healthcare/,Online,N/A,Free,No,None,,,N/A,N/A,N/A,Quarterly,,Charlton House,Company,https://charltonhousewealthmanagement.co.uk/7-important-reasons-why-you-need-private-medical-insurance/,Online,N/A,Free,No,None,,,N/A,N/A,N/A,Quarterly,,AXA healthcare,Company,https://www.axappphealthcare.co.uk/affiliate-business-quote/,,,Paid,Invite,AWIN=18549,,,,,,,
Health,Body,Optimal health,5,3,Maintenance,,,1098,,Private healthcare,Find a private healthcare plan that works you,Take out a private medical care package and get that extra peace of mind knowing your healthcare is covered on your terms.,,Sign up,UK,monthly,2 years,24,Benenden,https://www.benenden.co.uk/,0-99,"Male, Female, Non-Conforming","Working, Not-Working, Retired",,,Benenden,Company,https://www.benenden.co.uk/,Online,N/A,Free,No,None,,,4.5,https://uk.trustpilot.com/review/benenden.co.uk,N/A,Yearly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Community,Belong,Social/community engagement,4,2,Development,,,1099,1100,Need extra support?,Learn about men's mental health support groups,"Seeking mental health support can save lives, improve mental health, and promote positive coping strategies. It can also reduce the risk of suicide.","Men have higher suicide rates than women. Social and cultural pressures as well as historic norms may make you hesitant to seek help, but support services provide a safe, confidential space for you to talk about your struggles. It can also help reduce stigma and provide access to mental health treatment.",Visit site,UK,,,,,,0-99,Male,"Working, Not-Working, Retired",https://europepmc.org/article/med/16505925,,Mens group,Content writer,https://mensgroup.com/mens-support-groups/,Online,N/A,Free,No,None,,,N/A,N/A,N/A,Quarterly,,Mantra,Company,https://www.mantramenswork.com/,Online,N/A,Free,No,None,,,N/A,N/A,N/A,Quarterly,,Andy's Man Club,Company,https://andysmanclub.co.uk/,Online,N/A,Free,No,None,,,N/A,N/A,N/A,Quarterly,,,,,,,,,,,,,,,,
Community,Belong,Social/community engagement,4,2,Maintenance,,,1100,,Get extra support,Get mental health support,Find a 'men's group' near you and make a healthy habit of working on your mental health.,,Sign up,UK,weekly,6 months,24,Mens group,https://mensgroup.com/mens-support-groups/#How_to_find_a_men8217s_support_group,0-99,Male,"Working, Not-Working, Retired",https://europepmc.org/article/med/16505925,,Mens group,Content writer,https://mensgroup.com/mens-support-groups/,Online,N/A,Free,No,None,,,N/A,N/A,N/A,Quarterly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wealth,Manage,Abundance,5,2,Development,,,1101,1102,Need an advisor?,Find out how to get the right financial advisor,"Getting the right financial advisor can provide benefits such as professional financial guidance, personalised investment strategies, risk management, and potentially higher investment returns.","Financial advisors can provide expertise and guidance to help you manage your finances, make informed decisions, and achieve your financial goals. They can also provide valuable insights and help navigate complex financial situations, such as investments, taxes, and retirement planning.",Read,UK,,,,,,0-99,"Male, Female, Non-Conforming","Working, Not-Working, Retired",,,Advise me,Company,https://www.adviseme.co.uk/?dyn=true&keyword=uk%20financial%20adviser&matchtype=e&network=o&campaign=Finance%20%7C%20Exact&device=c&location=132721&adid=80264480205661&campaignid=367425406&adgroupid=1284229896539942&utm_source=Bing%20Paid&msclkid=797046b2318216aff44622d333fdeff4&utm_medium=cpc&utm_campaign=Finance%20%7C%20Exact&utm_term=uk%20financial%20adviser&utm_content=Financial%20-%20Adviser%20-%20UK%20-%20Exact,Online,N/A,Free,No,None,,,4.2,https://uk.trustpilot.com/review/www.adviseme.co.uk,N/A,Yearly,,Money helper,Charity,https://www.moneyhelper.org.uk/en/getting-help-and-advice/financial-advisers/do-you-need-a-financial-adviser,Online,N/A,Free,No,None,,,2.6,https://uk.trustpilot.com/review/www.moneyhelper.org.uk,N/A,Yearly,,Investopedia,Company,https://www.investopedia.com/articles/basics/07/financial-advice.asp,Online,N/A,Free,No,None,,,4.2,https://uk.trustpilot.com/review/investopedia.com,N/A,Yearly,,,,,,,,,,,,,,,,
