Pillar,Category,Level Description,Level,Impact,DDMType,Topic,Ml-MOT Flag,ID/Internal Name,Maintenance Ref,Display Name,Summary,Full Description,Content Type,CTAButtonTitle,Region,Frequency,Periodicity,Total iterations,Action_Provider,CTAURL,"ApplicableAgeRange (from-to, separated by comma)",Applicable Genders (separated by comma),ApplicableEmploymentStatuses (separated by comma),Website Reference,MA Marketplace,Action_Provider,Provider_category,CTAURL,Delivery,Postcode,Free_paid,Afilliate payable,Affiliate platform,Start date,End date,Trust Pilot Rating,Trustpilot url,ESG Concerns,Review Date,G,Action_Provider,Provider_category,CTAURL,Delivery,Postcode,Free_paid,Afilliate payable,Affiliate platform,Start date,End date,Trust Pilot Rating,Trustpilot url,ESG Concerns,Review Date,G,Action_Provider,Provider_category,CTAURL,Delivery,Postcode,Free_paid,Afilliate payable,Affiliate platform,Start date,End date,Trust Pilot Rating,Trustpilot url,ESG Concerns,Review Date,G,Action_Provider,Provider_category,CTAURL,Delivery,Postcode,Free_paid,Afilliate payable,Affiliate platform,Start date,End date,Trust Pilot Rating,Trustpilot url,ESG Concerns,Review Date,END
Health,Body,Preventative Care,2,2,Maintenance,,,1194,,Check your health,Schedule regular checks on your health with these tips.,Get in the regular habit of checking your health and reduce the risk of many preventable health problems.,,Sign me up,UK,monthly,1 year,12,Men's Health Forum,https://www.menshealthforum.org.uk/diy-man-mot,0-99,Male,"Working, Not-Working, Retired",https://www.sciencedirect.com/science/article/abs/pii/S0191886902003264,,Men's Health Forum,Charity,https://www.menshealthforum.org.uk/diy-man-mot,Online,N/A,Free,No,None,,,N/A,N/A,N/A,Quarterly,Gap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gap,,,,,,,,,,,,,,,
Community,Contribute,Middle circle,2,1,Development,"Give Back,Sustainability",Y,1195,1196,Reduce plastic use,The importance of reducing plastic waste.,"Learn about how you can reduce your plastic waste, and with these simple changes you can contribute to a healthier and greener future for all.","Reducing plastic waste is vital for preserving the environment, protecting wildlife, mitigating pollution, conserving resources, promoting sustainability, and ensuring a healthier planet for current and future generations.",Visit site,UK,,,,,,0-99,"Male, Female, Non-Conforming","Working, Not-Working, Retired",https://www.cabdirect.org/cabdirect/abstract/20113125852,,Eco & Beyond,Content writer,https://www.ecoandbeyond.co/articles/why-should-we-reduce-the-use-of-plastic/,Online,N/A,Free,No,None,,,N/A,N/A,N/A,Quarterly,Gap,Greenpeace,Charity,https://www.greenpeace.org.uk/news/9-ways-reduce-plastic-use/,Online,N/A,Free,No,None,,,N/A,N/A,N/A,Quarterly,,Friendly Turtle,Company,https://www.awin1.com/cread.php?awinmid=26681&awinaffid=1198638&ued=https%3A%2F%2Fwww.friendlyturtle.com%2F,Online,N/A,Paid,Approved,AWIN=26681,,,3.3,https://www.trustpilot.com/review/www.friendlyturtle.com,N/A,Yearly,gap,Wave Case,Company,https://www.awin1.com/cread.php?awinmid=24785&awinaffid=1198638&ued=https%3A%2F%2Fwww.wavecase.co.uk%2F,Online,N/A,Paid,Approved,AWIN=24785,,,4.7,https://uk.trustpilot.com/review/wavecase.co.uk,N/A,Yearly,
Community,Contribute,Middle circle,2,1,Maintenance,,,1196,,Use less plastic,Regularly reduce your plastic waste.,Start reducing your plastic waste and create a healthy habit of helping the environment and your community.,,Sign me up,UK,weekly,6 months,24,Eco & Beyond,https://www.ecoandbeyond.co/resource/104-ways-to-help-you-reduce-plastic-in-your-home/,0-99,"Male, Female, Non-Conforming","Working, Not-Working, Retired",https://www.cabdirect.org/cabdirect/abstract/20113125852,,Eco & Beyond,Content writer,https://www.ecoandbeyond.co/resource/104-ways-to-help-you-reduce-plastic-in-your-home/,Online,N/A,Free,No,None,,,N/A,N/A,N/A,Quarterly,Gap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gap,,,,,,,,,,,,,,,
Health,Body,Preventative Care,2,2,Development,,,1197,1198,Indoor air quality,Learn about the importance of improving indoor air quality.,"Reduce exposure to air pollution to breathe cleaner air, reduce health risks, prevent respiratory issues, and create a healthier and more comfortable living environment.","Reducing air pollutants is crucial for protecting human health, mitigating climate change, preserving ecosystems, improving air quality, and ensuring a sustainable and liveable environment for present and future generations.",Read,UK,,,,,,0-99,"Male, Female, Non-Conforming","Working, Not-Working, Retired",https://www.sciencedirect.com/science/article/abs/pii/S1352231099002721,,Healthline,Content writer,https://www.healthline.com/health/how-to-improve-air-quality-at-home,Online,N/A,Free,No,None,,,1.5,https://www.trustpilot.com/review/www.healthline.com,n/a,Quarterly,Gap,Asthma + Lung UK,Charity,https://www.asthmaandlung.org.uk/living-with/indoor-air-pollution/improving,Online,N/A,Free,No,None,,,N/A,N/A,N/A,Quarterly,,Harvard,Company,https://www.health.harvard.edu/blog/air-pollution-how-to-reduce-harm-to-your-health-202108132567,Online,N/A,Free,No,None,,,N/A,N/A,N/A,Quarterly,gap,Greentech Environmental,Company,https://www.awin1.com/cread.php?awinmid=51879&awinaffid=1198638&ued=https%3A%2F%2Fwww.greentechenvironmental.co.uk%2F,Online,N/A,Paid,Approved,AWIN=51879,,,N/A,N/A,N/A,Quarterly,
Health,Body,Preventative Care,2,2,Maintenance,,,1198,,Better air quality,Regularly work to improve your air quality.,Improve the air quality in your home to help create a healthy habit that helps your health and wellbeing.,,Sign me up,UK,weekly,6 months,24,Asthma + Lung UK,https://www.asthmaandlung.org.uk/living-with/indoor-air-pollution/improving,0-99,"Male, Female, Non-Conforming","Working, Not-Working, Retired",https://www.sciencedirect.com/science/article/abs/pii/S1352231099002721,,Asthma + Lung UK,Charity,https://www.asthmaandlung.org.uk/living-with/indoor-air-pollution/improving,Online,N/A,Free,No,None,,,N/A,N/A,N/A,Quarterly,Gap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gap,,,,,,,,,,,,,,,
Community,Expand,Inner circle,1,2,Development,"F&F,Outdoors",Y,1199,1200,Picnic with family,Picnicking with your family is a great way to get outdoors.,"Learn about the benefits of picnics with family, fostering bonding, outdoor enjoyment, relaxation, stress relief whilst creating lasting memories for a stronger family connection.","Picnics with your family are important as they promote quality time, strengthen bonds, encourage outdoor activity, foster communication, create cherished memories, and provide a break from daily routines, enhancing overall family wellbeing and happiness.",Read,UK,,,,,,0-99,"Male, Female, Non-Conforming","Working, Not-Working, Retired",https://books.google.co.uk/books?hl=en&lr=&id=aUXdrs5_kCoC&oi=fnd&pg=PP2&dq=Importance+of+family+time&ots=8_uOQ1WtE1&sig=Pus9EECmAH7pHygYDEw9MjKubjo&redir_esc=y#v=onepage&q=Importance%20of%20family%20time&f=false,,Health Fitness Revolution,Content writer,https://www.healthfitnessrevolution.com/top-10-health-benefits-going-picnic/,Online,N/A,Free,No,None,,,N/A,N/A,N/A,Quarterly,Gap,BBC Good Food,Company,https://www.bbcgoodfood.com/howto/guide/how-pack-perfect-picnic,Online,N/A,Free,No,None,,,1.8,https://uk.trustpilot.com/review/www.bbcgoodfood.com,N/A,Yearly,,RealFoodHub,Company,https://www.awin1.com/cread.php?awinmid=20241&awinaffid=1198638&ued=https%3A%2F%2Fwww.realfoodhub.co.uk%2F,Online,N/A,Paid,Approved,AWIN=20241,,,N/A,N/A,N/A,Quarterly,gap,National Trust,Charity,https://www.nationaltrust.org.uk/visit/places-to-eat/perfect-picnic-spots,Online,N/A,Free,No,None,,,1.6,https://www.trustpilot.com/review/www.nationaltrust.org.uk,N/A,Yearly,
Community,Expand,Inner circle,1,2,Maintenance,,,1200,,Have a picnic,Regularly make time to have a picnic with your family.,"Go on a picnic regularly with your family, it's a fun way to spend time together and get outdoors.",,Sign me up,UK,monthly,1 year,12,BBC Good Food,https://www.bbcgoodfood.com/howto/guide/how-pack-perfect-picnic,0-99,"Male, Female, Non-Conforming","Working, Not-Working, Retired",https://books.google.co.uk/books?hl=en&lr=&id=aUXdrs5_kCoC&oi=fnd&pg=PP2&dq=Importance+of+family+time&ots=8_uOQ1WtE1&sig=Pus9EECmAH7pHygYDEw9MjKubjo&redir_esc=y#v=onepage&q=Importance%20of%20family%20time&f=false,,BBC Good Food,Company,https://www.bbcgoodfood.com/howto/guide/how-pack-perfect-picnic,Online,N/A,Free,No,None,,,1.8,https://uk.trustpilot.com/review/www.bbcgoodfood.com,N/A,Yearly,Gap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gap,,,,,,,,,,,,,,,
Community,Contribute,Social/community engagement,4,1,Development,,,2000,,Blood cancer help,Help people with blood cancer through stem cell donation.,"Register to be a stem cell donor and know that for someone with blood cancer or a blood disorder, a stem cell transplant from a matching donor could be their last chance of survival.","Today, blood cancer is the fifth most common cancer in the UK, and the third biggest cancer killer. A lack of public awareness causes shortfall in lifesaving stem cell donors. Registering to donate stem cells is a great way to give the gift of a second chance to someone.",Read,UK,,,,,,16-30,"Male, Female, Non-Conforming","Working, Not-Working, Retired",https://www.tandfonline.com/doi/abs/10.1080/08870440108405488,,Anthony Nolan,Charity,https://www.anthonynolan.org/help-save-a-life/join-stem-cell-register,Online,N/A,Free,No,None,,,N/A,N/A,N/A,Quarterly,Gap,DKMS,Charity,https://www.dkms.org.uk/register-now,Online,N/A,Free,No,None,,,N/A,N/A,N/A,Quarterly,,BBMR,Government Dept,https://www.bbmr.co.uk/,Online,N/A,Free,No,None,,,N/A,N/A,N/A,Yearly,gap,Blood Cancer UK,Content writer,https://bloodcancer.org.uk/,Online,N/A,Free,No,None,,,N/A,N/A,N/A,Yearly,
Community,Contribute,Social/community engagement,4,1,Development,,,2001,,Blood cancer help,Help people with blood cancer through stem cell donation.,"Register to be a stem cell donor and know that for someone with blood cancer or a blood disorder, a stem cell transplant from a matching donor could be their last chance of survival.","Today, blood cancer is the fifth most common cancer in the UK, and the third biggest cancer killer. A lack of public awareness causes shortfall in lifesaving stem cell donors. Registering to donate stem cells is a great way to give the gift of a second chance to someone.",Sign me up,UK,,,,,,31-55,"Male, Female, Non-Conforming","Working, Not-Working, Retired",https://www.tandfonline.com/doi/abs/10.1080/08870440108405488,,DKMS,Charity,https://www.dkms.org.uk/register-now,Online,N/A,Free,No,None,,,N/A,N/A,N/A,Quarterly,Gap,Anthony Nolan,Charity,https://www.anthonynolan.org/help-save-a-life/join-stem-cell-register,Online,N/A,Free,No,None,,,N/A,N/A,N/A,Quarterly,,Blood Cancer UK,Content writer,https://bloodcancer.org.uk/,Online,N/A,Free,No,None,,,N/A,N/A,N/A,Yearly,gap,,,,,,,,,,,,,,,
Community,Contribute,Social/community engagement,4,1,Development,,,2002,,Blood cancer help,Learn about how you can help people with blood cancer.,"Help raise awareness of the need for stem cell donors to help people with blood cancer or a blood disorder, a stem cell transplant from a matching donor could be their last chance of survival.","Today, blood cancer is the fifth most common cancer in the UK, and the third biggest cancer killer. A lack of public awareness causes shortfall in lifesaving stem cell donors. Even if you can't register as a donor there are plenty of ways you can help raise awareness and contribute to this life saving cause.",Sign me up,UK,,,,,,55-99,"Male, Female, Non-Conforming","Working, Not-Working, Retired",https://www.tandfonline.com/doi/abs/10.1080/08870440108405488,,Anthony Nolan,Charity,https://www.anthonynolan.org/help-save-a-life,Online,N/A,Free,No,None,,,N/A,N/A,N/A,Quarterly,Gap,DKMS,Charity,https://www.dkms.org.uk/get-involved/programmes,,,,,,,,,,,,,Blood Cancer UK,Content writer,https://bloodcancer.org.uk/,Online,N/A,Free,No,None,,,N/A,N/A,N/A,Yearly,gap,,,,,,,,,,,,,,,
Learning,Foundation,Teaching,5,1,Development,,,2004,2005,Safeguarding aware,Learn about the importance of safeguarding.,"If you regularly come into contact with or you look after children or vulnerable adults, it's good to be safeguarding aware, which helps to protect from harm, abuse, neglect, or exploitation.","Doing a safeguarding course equips you with knowledge and skills to recognise signs of abuse, respond appropriately, and protect vulnerable individuals, promotes a safer environment, enhances professional competence, and ensures compliance with legal and ethical responsibilities.",Read,UK,,,,,,0-99,"Male, Female, Non-Conforming","Working, Not-Working, Retired",https://www.torrossa.com/en/resources/an/4913067#page=84,,SAFEcic,Company,https://www.safecic.co.uk/e-shop/all-categories/category/40-blended-learning-open-house-courses,Online,N/A,Paid,No,None,,,N/A,N/A,N/A,Quarterly,Gap,Child Protection Company,Company,https://www.childprotectioncompany.com/general/10-reasons-why-you-need-safeguarding-training/,Online,N/A,Free,No,None,,,N/A,N/A,N/A,Quarterly,,Educare,Company,https://www.educare.co.uk/ppc/safeguarding-training-the-top-5-benefits,Online,N/A,Free,No,None,,,4.5,https://uk.trustpilot.com/review/educare.co.uk,N/A,Yearly,gap,Learning 24/7,Company,https://www.awin1.com/cread.php?awinmid=15642&awinaffid=1198638&ued=https%3A%2F%2Fwww.learning247.co.uk%2F,Online,N/A,Paid,Approved,AWIN=15642,,,4.2,https://uk.trustpilot.com/review/learning247.co.uk,N/A,Yearly,
Learning,Foundation,Teaching,5,1,Maintenance,,,2005,,Safeguarding training,Take a safeguarding course.,Take a course on safeguarding and gain important skills in helping keep the vulnerable safe.,,Sign me up,UK,every 2 weeks,3 months,24,SAFEcic,https://www.safecic.co.uk/e-shop/all-categories/category/40-blended-learning-open-house-courses,0-99,"Male, Female, Non-Conforming","Working, Not-Working, Retired",https://www.torrossa.com/en/resources/an/4913067#page=84,,SAFEcic,Company,https://www.safecic.co.uk/e-shop/all-categories/category/40-blended-learning-open-house-courses,Online,N/A,Paid,No,None,,,N/A,N/A,N/A,Quarterly,Gap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gap,,,,,,,,,,,,,,,
Community,Contribute,Outer circle,3,2,Development,"Something New,Outdoors,Beach,Sustainability",Y,2006,2007,Beach cleaning,Find out about the importance of keeping our beaches clean.,"Learn how keeping our beaches clean can protect marine life, prevent pollution, preserve coastal beauty, and promote environmental responsibility.","Cleaning the beach is crucial to protect marine life, preserve ecosystems, prevent pollution, maintain coastal beauty, ensure safe recreation, and promote environmental stewardship for a sustainable future.",Read,UK,,,,,,0-99,"Male, Female, Non-Conforming","Working, Not-Working, Retired",https://www.sciencedirect.com/science/article/abs/pii/S0025326X21006251,,MSC UK,Charity,https://www.mcsuk.org/what-you-can-do/join-a-beach-clean/great-british-beach-clean/,Online,N/A,Free,No,None,,,N/A,N/A,N/A,Quarterly,Gap,TENTREE,Content writer,https://blog.tentree.com/10-benefits-of-cleaning-up-your-local-beach/,Online,N/A,Free,No,None,,,4.7,https://uk.trustpilot.com/review/www.tentree.com,N/A,Yearly,,MCS UK,Charity,https://www.mcsuk.org/what-you-can-do/join-a-beach-clean/great-british-beach-clean/all-about-the-great-british-beach-clean/,Online,N/A,Free,No,None,,,N/A,N/A,N/A,Quarterly,gap,,,,,,,,,,,,,,,
Community,Contribute,Outer circle,3,2,Maintenance,,,2007,,Go a beach clean,Find a beach clean and help keep our shores tidy.,"Whether on holiday or at your local beach, start cleaning up the beach to protect our precious marine ecosystems.",,Sign me up,UK,every 3 months,2 years,8,MSC UK,https://www.mcsuk.org/what-you-can-do/join-a-beach-clean/,0-99,"Male, Female, Non-Conforming","Working, Not-Working, Retired",https://www.sciencedirect.com/science/article/abs/pii/S0025326X21006251,,MSC UK,Charity,https://www.mcsuk.org/what-you-can-do/join-a-beach-clean/,Online,N/A,Free,No,None,,,N/A,N/A,N/A,Quarterly,Gap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gap,,,,,,,,,,,,,,,
Wealth,Manage,Money Basics,2,2,Development,"Manage Debt,Credit score",Y,2008,2009,Credit score,Learn about your credit score and why you should monitor it.,"Learn about what your credit score is and how to track it so it can help you understand your financial health, qualify for better loan terms and make informed money decisions.","Knowing your credit score is important because it provides insight into your financial health, helps you understand how lenders view your creditworthiness, enables you to qualify for better loan terms, assists in financial planning, and allows you to take proactive steps to improve your credit if needed.",Read,UK,,,,,,0-99,"Male, Female, Non-Conforming","Working, Not-Working, Retired",https://onlinelibrary.wiley.com/doi/full/10.1111/j.1745-6606.2008.00104.x,,Moneyhelper,Government,https://www.moneyhelper.org.uk/en/everyday-money/credit-and-purchases/how-to-check-your-credit-report,Online,N/A,Free,No,None,,,2.6,https://uk.trustpilot.com/review/www.moneyhelper.org.uk,N/A,Yearly,Gap,Experian,Company,https://www.experian.co.uk/consumer/guides/good-credit-score.html,Online,N/A,Free,PAUSED,AWIN=7716,,,1.3,https://uk.trustpilot.com/review/www.experian.co.uk,N/A,Yearly,,MoneySavingExpert.com,Company,https://www.moneysavingexpert.com/loans/credit-rating-credit-score/,Online,N/A,Free,No,None,,,2,https://uk.trustpilot.com/review/www.moneysavingexpert.com,N/A,Yearly,gap,,,,,,,,,,,,,,,
Wealth,Manage,Money Basics,2,2,Maintenance,,,2009,,Credit score check,Start keeping track of your credit score regularly.,Track your credit score regularly for insights into your financial health,,Sign me up,UK,monthly,1 year,12,Experian,https://www.experian.co.uk/experian-account/01_free_score.html?,0-99,"Male, Female, Non-Conforming","Working, Not-Working, Retired",https://onlinelibrary.wiley.com/doi/full/10.1111/j.1745-6606.2008.00104.x,,Experian,Company,https://www.experian.co.uk/experian-account/01_free_score.html?,Online,N/A,Free,PAUSED,AWIN,,,1.3,https://uk.trustpilot.com/review/www.experian.co.uk,N/A,Yearly,Gap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gap,,,,,,,,,,,,,,,
Learning,Foundation,Up- and Re-skilling,3,3,Development,,,2010,2011,Surfs up,Learn about the benefits of surfing.,"Surfing promotes physical fitness, improves cardiovascular health, enhances balance and coordination, increases strength, and provides a sense of joy and wellbeing.","Learning to surf for health offers benefits like full-body workout, improved cardiovascular fitness, increased strength and balance, stress relief, connection with nature, and a fun way to stay active and enjoy the ocean.",Visit site,All,,,,,,50-99,"Male, Female, Non-Conforming","Working, Not-Working, Retired",https://brajets.com/v3/index.php/brajets/article/view/440,,Beach Break Surf Camp,Company,https://www.beachbreaksurfcamp.com/blog/silver-surfers-a-guide-to-surfing-for-older-adults,Online,N/A,Free,No,None,,,N/A,N/A,N/A,Quarterly,Gap,Swell Surf Camp,Company,https://swellsurfcamp.com/learning-to-surf-after-40/,Online,N/A,Free,No,None,,,N/A,N/A,N/A,Quarterly,,Surf England,Professional Body,https://www.surfingengland.org/english-surf-schools/,Online,N/A,Free,No,None,,,N/A,N/A,N/A,Quarterly,gap,Decathlon,Company,https://www.awin1.com/cread.php?awinmid=26895&awinaffid=1198638&ued=https%3A%2F%2Fwww.decathlon.co.uk%2F,Online,N/A,Paid,Approved,AWIN=26895,,,4.4,trustpilot.com/review/www.decathlon.co.uk,N/A,Yearly,
